,min_ess,method,year,run_num,runtime,n_matches,log_matches,ESS / second
136,723.4777660037902,pymc_blackjax_gpu_vectorized,2015,2,27.517931938171387,15464,4.189321841020496,26.291138724717207
137,380.80472626825775,pymc_blackjax_gpu_vectorized,1968,2,217.3360686302185,160420,5.205258512004059,1.7521469338629165
138,994.9113053094565,pymc_blackjax_gpu_vectorized,2019,2,19.51689863204956,5160,3.7126497016272113,50.976916162062174
139,248.4504859444731,pymc_blackjax_gpu_vectorized,2000,2,53.22356700897217,56277,4.750330938119993,4.668054020178515
140,469.7353748358749,pymc_blackjax_gpu_vectorized,1990,2,154.78897619247437,89460,4.951628893836638,3.0346823552329485
141,416.37137594801777,pymc_blackjax_gpu_vectorized,2010,2,35.8260715007782,28251,4.451033825139367,11.622021575515852
142,1195.6994194877514,pymc_blackjax_gpu_vectorized,2020,2,74.2251307964325,2714,3.433609843323718,16.109091444608417
143,456.1941972762836,pymc_blackjax_gpu_vectorized,1980,2,195.30318593978882,122884,5.08949533964751,2.335825680882269
144,580.9022167971785,cmdstanpy,2015,2,44.112119913101196,15464,4.189321841020496,13.168766723103053
145,406.3596466693344,cmdstanpy,1968,2,1417.4045889377594,160420,5.205258512004059,0.2866927691929311
146,1058.6103349216003,cmdstanpy,2019,2,12.718053817749023,5160,3.7126497016272113,83.23681831289532
147,300.5110969044281,cmdstanpy,2000,2,268.0272915363312,56277,4.750330938119993,1.121195887112465
148,285.5214971807442,cmdstanpy,1990,2,565.7876768112183,89460,4.951628893836638,0.5046442488637161
149,510.9850563971044,cmdstanpy,2010,2,99.71048998832703,28251,4.451033825139367,5.124687046036227
150,1157.293719437871,cmdstanpy,2020,2,5.678977966308594,2714,3.433609843323718,203.78556252616107
151,602.8081407157528,cmdstanpy,1980,2,1004.4131257534027,122884,5.08949533964751,0.6001595611005093
152,568.3865129580937,pymc_numpyro_cpu_parallel,2015,2,22.334392309188843,15464,4.189321841020496,25.448935663418407
153,530.0737474641037,pymc_numpyro_cpu_parallel,1968,2,514.3378002643585,160420,5.205258512004059,1.0305945765441646
154,1141.8801752322756,pymc_numpyro_cpu_parallel,2019,2,8.966546535491943,5160,3.7126497016272113,127.34893759960029
